booking_id,room_id,service_id,booking_date,start_time,end_time,booked_duration_minutes,booking_status,cancellation_flag,no_show_flag,actual_attendance_count,planned_attendance_count,session_type,created_date
BOOK-001129,ROOM-0038,SVC-011,2024-11-05,13:30,14:30,60,cancelled,true,false,0,10,therapy,2024-10-03
BOOK-001130,ROOM-0040,SVC-012,2025-04-17,13:30,14:30,60,completed,false,false,8,10,administrative,2025-03-14
BOOK-001131,ROOM-0019,SVC-001,2025-03-06,13:30,14:30,60,completed,false,false,11,11,clinic,2025-01-30
BOOK-001132,ROOM-0031,SVC-002,2024-10-25,16:30,17:30,60,cancelled,true,false,0,12,clinic,2024-09-19
BOOK-001133,ROOM-0003,SVC-003,2026-02-12,15:00,16:00,60,completed,false,false,3,5,diagnostic,2026-01-06
BOOK-001134,ROOM-0050,SVC-004,2024-05-09,11:30,12:30,60,completed,false,false,4,5,therapy,2024-04-01
BOOK-001135,ROOM-0035,SVC-005,2025-04-08,11:30,12:30,60,completed,false,false,12,12,administrative,2025-02-28
BOOK-001136,ROOM-0024,SVC-006,2025-01-13,08:30,09:30,60,completed,false,false,6,8,clinic,2024-12-04
BOOK-001137,ROOM-0007,SVC-007,2024-10-28,15:00,16:00,60,completed,false,false,6,8,clinic,2024-09-17
BOOK-001138,ROOM-0029,SVC-009,2025-05-19,10:00,11:00,60,completed,false,false,13,15,administrative,2025-05-04
BOOK-001139,ROOM-0051,SVC-010,2024-12-16,13:30,14:30,60,completed,false,false,10,12,diagnostic,2024-11-30
BOOK-001140,ROOM-0026,SVC-011,2025-10-03,11:30,12:30,60,completed,false,false,10,12,therapy,2025-09-16
BOOK-001141,ROOM-0022,SVC-012,2025-06-23,16:30,17:30,60,completed,false,false,2,4,administrative,2025-06-05
BOOK-001142,ROOM-0043,SVC-001,2025-04-23,15:00,16:00,60,completed,false,false,5,5,clinic,2025-04-04
BOOK-001143,ROOM-0019,SVC-002,2024-05-10,08:30,09:30,60,completed,false,false,6,6,clinic,2024-04-20
BOOK-001144,ROOM-0015,SVC-003,2025-07-16,13:30,14:30,60,completed,false,false,6,7,diagnostic,2025-06-25
BOOK-001145,ROOM-0032,SVC-004,2024-09-24,08:30,09:30,60,completed,false,false,6,8,therapy,2024-09-02
BOOK-001146,ROOM-0035,SVC-005,2024-07-30,16:30,17:30,60,completed,false,false,12,12,administrative,2024-07-07
BOOK-001147,ROOM-0048,SVC-006,2024-05-24,15:00,16:00,60,cancelled,true,false,0,10,clinic,2024-04-30
BOOK-001148,ROOM-0037,SVC-007,2024-08-19,11:30,12:30,60,completed,false,false,10,11,clinic,2024-07-25
BOOK-001149,ROOM-0040,SVC-008,2024-12-17,10:00,11:00,60,completed,false,false,12,13,administrative,2024-11-21
BOOK-001150,ROOM-0005,SVC-009,2025-09-08,16:30,17:30,60,completed,false,false,15,15,administrative,2025-08-12
BOOK-001151,ROOM-0015,SVC-010,2025-11-04,11:30,12:30,60,completed,false,false,4,6,diagnostic,2025-10-07
BOOK-001152,ROOM-0002,SVC-011,2025-07-24,16:30,17:30,60,completed,false,false,4,6,therapy,2025-06-25
BOOK-001153,ROOM-0052,SVC-012,2025-03-14,11:30,12:30,60,completed,false,false,7,7,administrative,2025-02-12
BOOK-001154,ROOM-0031,SVC-001,2024-10-31,15:00,16:00,60,completed,false,false,6,8,clinic,2024-09-30
BOOK-001155,ROOM-0001,SVC-002,2025-01-03,11:30,12:30,60,completed,false,false,8,10,clinic,2024-12-02
BOOK-001156,ROOM-0033,SVC-003,2025-07-30,13:30,14:30,60,completed,false,false,8,10,diagnostic,2025-06-27
BOOK-001157,ROOM-0002,SVC-004,2024-05-27,11:30,12:30,60,completed,false,false,9,11,therapy,2024-04-23
BOOK-001158,ROOM-0023,SVC-005,2024-07-18,16:30,17:30,60,completed,false,false,11,12,administrative,2024-06-13
BOOK-001159,ROOM-0048,SVC-006,2024-05-13,15:00,16:00,60,completed,false,false,3,5,clinic,2024-04-07
BOOK-001160,ROOM-0025,SVC-007,2026-01-02,10:00,11:00,60,completed,false,false,4,6,clinic,2025-11-26
BOOK-001161,ROOM-0016,SVC-008,2026-01-19,11:30,12:30,60,completed,false,false,7,7,administrative,2025-12-12
BOOK-001162,ROOM-0005,SVC-009,2026-03-04,16:30,17:30,60,completed,false,false,13,15,administrative,2026-01-24
BOOK-001163,ROOM-0045,SVC-010,2025-12-18,13:30,14:30,60,completed,false,false,8,9,diagnostic,2025-11-08
BOOK-001164,ROOM-0026,SVC-011,2026-03-19,10:00,11:00,60,completed,false,false,8,9,therapy,2026-02-06
BOOK-001165,ROOM-0052,SVC-012,2025-10-28,13:30,14:30,60,completed,false,false,10,10,administrative,2025-10-14
BOOK-001166,ROOM-0055,SVC-001,2025-04-22,15:00,16:00,60,completed,false,false,9,11,clinic,2025-04-07
BOOK-001167,ROOM-0019,SVC-002,2024-12-11,10:00,11:00,60,completed,false,false,11,13,clinic,2024-11-25
BOOK-001168,ROOM-0033,SVC-003,2024-06-18,11:30,12:30,60,completed,false,false,2,4,diagnostic,2024-06-01
BOOK-001169,ROOM-0008,SVC-004,2026-01-30,15:00,16:00,60,completed,false,false,4,6,therapy,2026-01-12
BOOK-001170,ROOM-0053,SVC-005,2025-07-17,16:30,17:30,60,completed,false,false,12,12,administrative,2025-06-28
BOOK-001171,ROOM-0018,SVC-006,2026-01-20,08:30,09:30,60,completed,false,false,6,8,clinic,2025-12-31
BOOK-001172,ROOM-0025,SVC-007,2025-09-05,13:30,14:30,60,completed,false,false,7,8,clinic,2025-08-15
BOOK-001173,ROOM-0040,SVC-008,2024-11-20,08:30,09:30,60,completed,false,false,8,10,administrative,2024-10-29
BOOK-001174,ROOM-0023,SVC-009,2025-07-18,13:30,14:30,60,completed,false,false,14,15,administrative,2025-06-25
BOOK-001175,ROOM-0039,SVC-010,2024-11-19,11:30,12:30,60,completed,false,false,12,12,diagnostic,2024-10-26
BOOK-001176,ROOM-0032,SVC-011,2024-07-08,16:30,17:30,60,completed,false,false,11,12,therapy,2024-06-13
BOOK-001177,ROOM-0052,SVC-012,2024-10-28,13:30,14:30,60,completed,false,false,2,4,administrative,2024-10-02
BOOK-001178,ROOM-0055,SVC-001,2024-12-10,08:30,09:30,60,completed,false,false,5,6,clinic,2024-11-13
BOOK-001179,ROOM-0015,SVC-003,2025-11-21,10:00,11:00,60,completed,false,false,7,8,diagnostic,2025-10-23
BOOK-001180,ROOM-0050,SVC-004,2025-07-18,15:00,16:00,60,completed,false,false,6,8,therapy,2025-06-18
BOOK-001181,ROOM-0017,SVC-005,2024-12-31,15:00,16:00,60,cancelled,true,false,0,12,administrative,2024-11-30
BOOK-001182,ROOM-0042,SVC-006,2024-07-23,08:30,09:30,60,completed,false,false,9,10,clinic,2024-06-21
BOOK-001183,ROOM-0025,SVC-007,2024-05-15,16:30,17:30,60,completed,false,false,11,11,clinic,2024-04-12
BOOK-001184,ROOM-0046,SVC-008,2025-02-27,13:30,14:30,60,completed,false,false,13,13,administrative,2025-01-24
BOOK-001185,ROOM-0023,SVC-009,2025-02-13,15:00,16:00,60,completed,false,false,13,15,administrative,2025-01-09
BOOK-001186,ROOM-0045,SVC-010,2025-10-13,10:00,11:00,60,cancelled,true,false,0,5,diagnostic,2025-09-07
BOOK-001187,ROOM-0002,SVC-011,2025-06-23,15:00,16:00,60,cancelled,true,false,0,6,therapy,2025-05-17
BOOK-001188,ROOM-0046,SVC-012,2024-10-02,13:30,14:30,60,completed,false,false,6,7,administrative,2024-08-25
BOOK-001189,ROOM-0037,SVC-001,2024-06-06,08:30,09:30,60,cancelled,true,false,0,8,clinic,2024-04-28
BOOK-001190,ROOM-0025,SVC-002,2024-05-09,08:30,09:30,60,completed,false,false,8,9,clinic,2024-03-30
BOOK-001191,ROOM-0051,SVC-003,2024-12-24,11:30,12:30,60,completed,false,false,11,11,diagnostic,2024-11-13
BOOK-001192,ROOM-0002,SVC-004,2025-10-08,10:00,11:00,60,completed,false,false,11,11,therapy,2025-09-24
BOOK-001193,ROOM-0005,SVC-005,2024-12-10,15:00,16:00,60,completed,false,false,11,13,administrative,2024-11-25
BOOK-001194,ROOM-0012,SVC-006,2025-08-19,10:00,11:00,60,completed,false,false,5,5,clinic,2025-08-03
BOOK-001195,ROOM-0019,SVC-007,2024-06-13,08:30,09:30,60,completed,false,false,4,5,clinic,2024-05-27
BOOK-001196,ROOM-0010,SVC-008,2026-03-05,15:00,16:00,60,completed,false,false,4,6,administrative,2026-02-15
BOOK-001197,ROOM-0053,SVC-009,2024-07-03,13:30,14:30,60,completed,false,false,15,15,administrative,2024-06-14
BOOK-001198,ROOM-0015,SVC-010,2025-08-14,16:30,17:30,60,completed,false,false,7,8,diagnostic,2025-07-25
BOOK-001199,ROOM-0026,SVC-011,2024-06-21,15:00,16:00,60,completed,false,false,9,9,therapy,2024-05-31
BOOK-001200,ROOM-0016,SVC-012,2026-03-16,11:30,12:30,60,completed,false,false,9,10,administrative,2026-02-22
BOOK-001201,ROOM-0007,SVC-001,2024-12-09,08:30,09:30,60,completed,false,false,12,12,clinic,2024-11-16
BOOK-001202,ROOM-0001,SVC-002,2025-04-22,16:30,17:30,60,completed,false,false,10,12,clinic,2025-03-29
BOOK-001203,ROOM-0033,SVC-003,2025-12-12,11:30,12:30,60,cancelled,true,false,0,5,diagnostic,2025-11-17
BOOK-001204,ROOM-0044,SVC-004,2024-12-26,13:30,14:30,60,completed,false,false,6,6,therapy,2024-11-30
BOOK-001205,ROOM-0023,SVC-005,2025-06-18,15:00,16:00,60,completed,false,false,10,12,administrative,2025-05-22
BOOK-001206,ROOM-0054,SVC-006,2025-11-04,15:00,16:00,60,completed,false,false,8,8,clinic,2025-10-07
BOOK-001207,ROOM-0043,SVC-007,2024-10-11,15:00,16:00,60,completed,false,false,6,8,clinic,2024-09-12
BOOK-001208,ROOM-0046,SVC-008,2025-08-27,13:30,14:30,60,completed,false,false,8,9,administrative,2025-07-28
BOOK-001209,ROOM-0047,SVC-009,2026-03-13,16:30,17:30,60,cancelled,true,false,0,15,administrative,2026-02-10
BOOK-001210,ROOM-0051,SVC-010,2025-03-04,08:30,09:30,60,completed,false,false,10,11,diagnostic,2025-01-31
BOOK-001211,ROOM-0044,SVC-011,2025-01-13,16:30,17:30,60,completed,false,false,12,13,therapy,2024-12-11
BOOK-001212,ROOM-0055,SVC-001,2024-12-13,08:30,09:30,60,completed,false,false,4,6,clinic,2024-11-08
BOOK-001213,ROOM-0025,SVC-002,2026-03-17,15:00,16:00,60,completed,false,false,6,6,clinic,2026-02-09
BOOK-001214,ROOM-0045,SVC-003,2026-01-29,13:30,14:30,60,completed,false,false,7,8,diagnostic,2025-12-23
BOOK-001215,ROOM-0008,SVC-004,2025-04-08,10:00,11:00,60,completed,false,false,7,8,therapy,2025-03-01
BOOK-001216,ROOM-0041,SVC-005,2025-09-01,10:00,11:00,60,completed,false,false,12,12,administrative,2025-07-24
BOOK-001217,ROOM-0012,SVC-006,2024-09-03,11:30,12:30,60,completed,false,false,8,10,clinic,2024-07-25
BOOK-001218,ROOM-0055,SVC-007,2025-05-06,16:30,17:30,60,completed,false,false,11,11,clinic,2025-03-26
BOOK-001219,ROOM-0046,SVC-008,2025-05-21,08:30,09:30,60,completed,false,false,10,12,administrative,2025-05-07
BOOK-001220,ROOM-0047,SVC-009,2025-02-27,15:00,16:00,60,completed,false,false,15,15,administrative,2025-02-12
BOOK-001221,ROOM-0015,SVC-010,2024-05-02,11:30,12:30,60,completed,false,false,4,5,diagnostic,2024-04-16
BOOK-001222,ROOM-0038,SVC-011,2025-05-12,13:30,14:30,60,completed,false,false,6,6,therapy,2025-04-25
BOOK-001223,ROOM-0016,SVC-012,2025-12-18,16:30,17:30,60,completed,false,false,7,8,administrative,2025-11-30
BOOK-001224,ROOM-0055,SVC-001,2024-10-17,15:00,16:00,60,completed,false,false,8,8,clinic,2024-09-28
BOOK-001225,ROOM-0031,SVC-002,2025-11-03,08:30,09:30,60,completed,false,false,9,10,clinic,2025-10-14
BOOK-001226,ROOM-0039,SVC-003,2025-10-10,08:30,09:30,60,completed,false,true,0,10,diagnostic,2025-09-19
BOOK-001227,ROOM-0026,SVC-004,2025-05-30,11:30,12:30,60,completed,false,false,9,11,therapy,2025-05-08
BOOK-001228,ROOM-0005,SVC-005,2025-05-15,13:30,14:30,60,completed,false,false,11,12,administrative,2025-04-22
BOOK-001229,ROOM-0036,SVC-006,2025-11-13,15:00,16:00,60,cancelled,true,false,0,5,clinic,2025-10-20
BOOK-001230,ROOM-0001,SVC-007,2025-04-29,15:00,16:00,60,completed,false,false,5,5,clinic,2025-04-04
BOOK-001231,ROOM-0034,SVC-008,2024-10-17,16:30,17:30,60,cancelled,true,false,0,6,administrative,2024-09-21
BOOK-001232,ROOM-0011,SVC-009,2025-05-30,10:00,11:00,60,completed,false,true,0,15,administrative,2025-05-03
BOOK-001233,ROOM-0033,SVC-010,2025-09-19,08:30,09:30,60,completed,false,false,7,8,diagnostic,2025-08-22
BOOK-001234,ROOM-0002,SVC-011,2026-01-06,16:30,17:30,60,completed,false,false,8,10,therapy,2025-12-08
BOOK-001235,ROOM-0046,SVC-012,2024-05-15,15:00,16:00,60,completed,false,false,8,10,administrative,2024-04-15
BOOK-001236,ROOM-0043,SVC-001,2024-07-29,10:00,11:00,60,completed,false,false,10,11,clinic,2024-06-28
BOOK-001237,ROOM-0049,SVC-002,2025-10-09,16:30,17:30,60,completed,false,false,12,12,clinic,2025-09-07
BOOK-001238,ROOM-0020,SVC-004,2024-10-25,10:00,11:00,60,completed,false,false,5,5,therapy,2024-09-21
BOOK-001239,ROOM-0041,SVC-005,2025-03-07,10:00,11:00,60,completed,false,false,11,12,administrative,2025-01-31
BOOK-001240,ROOM-0024,SVC-006,2025-09-22,11:30,12:30,60,completed,false,false,6,7,clinic,2025-08-17
BOOK-001241,ROOM-0013,SVC-007,2024-12-23,08:30,09:30,60,completed,false,false,8,9,clinic,2024-11-16
BOOK-001242,ROOM-0016,SVC-008,2024-04-12,16:30,17:30,60,completed,false,false,7,9,administrative,2024-03-05
BOOK-001243,ROOM-0017,SVC-009,2024-10-21,08:30,09:30,60,completed,false,false,14,15,administrative,2024-09-12
BOOK-001244,ROOM-0003,SVC-010,2024-08-07,16:30,17:30,60,cancelled,true,false,0,11,diagnostic,2024-06-28
BOOK-001245,ROOM-0032,SVC-011,2025-09-12,10:00,11:00,60,completed,false,false,10,12,therapy,2025-08-02
BOOK-001246,ROOM-0022,SVC-012,2025-06-18,16:30,17:30,60,completed,false,false,2,4,administrative,2025-06-04
BOOK-001247,ROOM-0043,SVC-001,2025-01-01,10:00,11:00,60,completed,false,false,4,6,clinic,2024-12-17
BOOK-001248,ROOM-0007,SVC-002,2025-10-24,16:30,17:30,60,completed,false,false,6,6,clinic,2025-10-08
BOOK-001249,ROOM-0033,SVC-003,2024-04-24,08:30,09:30,60,completed,false,false,6,7,diagnostic,2024-04-07
BOOK-001250,ROOM-0050,SVC-004,2025-07-04,15:00,16:00,60,completed,false,false,6,8,therapy,2025-06-16
BOOK-001251,ROOM-0047,SVC-005,2025-07-22,16:30,17:30,60,completed,false,false,10,12,administrative,2025-07-03
BOOK-001252,ROOM-0012,SVC-006,2025-02-12,10:00,11:00,60,completed,false,false,10,11,clinic,2025-01-23
BOOK-001253,ROOM-0043,SVC-007,2025-08-18,11:30,12:30,60,completed,false,false,9,11,clinic,2025-07-28
BOOK-001254,ROOM-0040,SVC-008,2024-12-05,10:00,11:00,60,completed,false,false,11,13,administrative,2024-11-13
BOOK-001255,ROOM-0041,SVC-009,2024-11-05,10:00,11:00,60,cancelled,true,false,0,15,administrative,2024-10-13
BOOK-001256,ROOM-0033,SVC-010,2025-05-02,11:30,12:30,60,completed,false,false,4,5,diagnostic,2025-04-08
BOOK-001257,ROOM-0038,SVC-011,2024-06-11,15:00,16:00,60,completed,false,false,4,6,therapy,2024-05-17
BOOK-001258,ROOM-0034,SVC-012,2024-11-29,15:00,16:00,60,completed,false,false,8,8,administrative,2024-11-03
BOOK-001259,ROOM-0031,SVC-001,2025-07-17,10:00,11:00,60,completed,false,false,6,8,clinic,2025-06-20
BOOK-001260,ROOM-0007,SVC-002,2024-07-10,11:30,12:30,60,completed,false,false,9,9,clinic,2024-06-12
BOOK-001261,ROOM-0021,SVC-003,2024-07-03,13:30,14:30,60,completed,false,false,8,10,diagnostic,2024-06-04
BOOK-001262,ROOM-0050,SVC-004,2026-02-11,16:30,17:30,60,completed,false,false,12,12,therapy,2026-01-12
BOOK-001263,ROOM-0047,SVC-005,2026-02-04,08:30,09:30,60,completed,false,false,12,13,administrative,2026-01-04
BOOK-001264,ROOM-0036,SVC-006,2024-12-26,16:30,17:30,60,completed,false,false,5,5,clinic,2024-11-24
BOOK-001265,ROOM-0043,SVC-007,2024-06-25,08:30,09:30,60,completed,false,false,3,5,clinic,2024-05-23
BOOK-001266,ROOM-0034,SVC-008,2024-09-19,15:00,16:00,60,cancelled,true,false,0,6,administrative,2024-08-16
BOOK-001267,ROOM-0005,SVC-009,2025-01-16,13:30,14:30,60,completed,false,true,0,15,administrative,2024-12-12
BOOK-001268,ROOM-0027,SVC-010,2024-05-22,11:30,12:30,60,completed,false,false,8,8,diagnostic,2024-04-16
BOOK-001269,ROOM-0032,SVC-011,2024-10-30,11:30,12:30,60,completed,false,false,9,9,therapy,2024-09-23
BOOK-001270,ROOM-0004,SVC-012,2024-11-11,15:00,16:00,60,completed,false,false,11,11,administrative,2024-10-04
BOOK-001271,ROOM-0055,SVC-001,2025-11-21,16:30,17:30,60,completed,false,false,12,12,clinic,2025-10-13
BOOK-001272,ROOM-0037,SVC-002,2025-12-02,10:00,11:00,60,completed,false,false,11,13,clinic,2025-10-23
BOOK-001273,ROOM-0027,SVC-003,2025-12-04,11:30,12:30,60,completed,false,false,3,5,diagnostic,2025-10-24
BOOK-001274,ROOM-0032,SVC-004,2024-10-25,10:00,11:00,60,completed,false,false,3,5,therapy,2024-10-11
BOOK-001275,ROOM-0017,SVC-005,2026-01-20,16:30,17:30,60,completed,false,false,12,12,administrative,2026-01-05
BOOK-001276,ROOM-0006,SVC-006,2025-05-23,15:00,16:00,60,completed,false,false,5,7,clinic,2025-05-07
BOOK-001277,ROOM-0001,SVC-007,2025-12-01,08:30,09:30,60,completed,false,false,7,9,clinic,2025-11-14
BOOK-001278,ROOM-0046,SVC-008,2024-06-13,10:00,11:00,60,completed,false,false,8,9,administrative,2024-05-26
BOOK-001279,ROOM-0029,SVC-009,2024-10-01,08:30,09:30,60,completed,false,false,14,15,administrative,2024-09-12
BOOK-001280,ROOM-0033,SVC-010,2025-05-19,11:30,12:30,60,completed,false,false,10,11,diagnostic,2025-04-29
BOOK-001281,ROOM-0026,SVC-011,2025-06-12,15:00,16:00,60,completed,false,false,11,12,therapy,2025-05-22
BOOK-001282,ROOM-0010,SVC-012,2024-05-01,15:00,16:00,60,completed,false,false,3,4,administrative,2024-04-09
BOOK-001283,ROOM-0043,SVC-001,2024-11-08,16:30,17:30,60,completed,false,false,6,6,clinic,2024-10-16
BOOK-001284,ROOM-0037,SVC-002,2025-03-26,15:00,16:00,60,completed,false,false,4,6,clinic,2025-03-02
BOOK-001285,ROOM-0051,SVC-003,2025-11-28,10:00,11:00,60,completed,false,false,8,8,diagnostic,2025-11-03
BOOK-001286,ROOM-0026,SVC-004,2024-12-06,13:30,14:30,60,completed,false,false,7,9,therapy,2024-11-10
BOOK-001287,ROOM-0047,SVC-005,2026-02-24,08:30,09:30,60,completed,false,false,12,12,administrative,2026-01-28
BOOK-001288,ROOM-0006,SVC-006,2025-01-20,08:30,09:30,60,completed,false,true,0,11,clinic,2024-12-23
BOOK-001289,ROOM-0049,SVC-007,2024-07-11,10:00,11:00,60,completed,false,false,10,11,clinic,2024-06-12
BOOK-001290,ROOM-0022,SVC-008,2025-08-19,13:30,14:30,60,completed,false,false,11,12,administrative,2025-07-20
BOOK-001291,ROOM-0033,SVC-010,2025-01-31,15:00,16:00,60,completed,false,false,4,6,diagnostic,2024-12-30
BOOK-001292,ROOM-0020,SVC-011,2026-02-10,08:30,09:30,60,completed,false,false,7,7,therapy,2026-01-08
BOOK-001293,ROOM-0004,SVC-012,2024-11-22,15:00,16:00,60,completed,false,false,6,8,administrative,2024-10-19
BOOK-001294,ROOM-0031,SVC-001,2024-10-30,15:00,16:00,60,completed,false,true,0,8,clinic,2024-09-25
BOOK-001295,ROOM-0001,SVC-002,2025-12-09,10:00,11:00,60,completed,false,false,10,10,clinic,2025-11-03
BOOK-001296,ROOM-0009,SVC-003,2024-04-25,08:30,09:30,60,completed,false,false,9,10,diagnostic,2024-03-19
BOOK-001297,ROOM-0032,SVC-004,2024-08-06,16:30,17:30,60,completed,false,false,10,11,therapy,2024-06-29
BOOK-001298,ROOM-0047,SVC-005,2024-06-04,15:00,16:00,60,completed,false,false,11,12,administrative,2024-04-26
BOOK-001299,ROOM-0018,SVC-006,2025-07-29,08:30,09:30,60,completed,false,false,4,5,clinic,2025-06-19
BOOK-001300,ROOM-0037,SVC-007,2026-03-09,13:30,14:30,60,completed,false,false,4,5,clinic,2026-01-27
BOOK-001301,ROOM-0016,SVC-008,2024-11-27,08:30,09:30,60,completed,false,false,5,7,administrative,2024-11-13
BOOK-001302,ROOM-0053,SVC-009,2024-07-23,13:30,14:30,60,completed,false,false,13,15,administrative,2024-07-08
BOOK-001303,ROOM-0021,SVC-010,2025-07-14,15:00,16:00,60,completed,false,false,8,8,diagnostic,2025-06-28
BOOK-001304,ROOM-0040,SVC-012,2024-04-01,13:30,14:30,60,completed,false,false,10,10,administrative,2024-03-14
BOOK-001305,ROOM-0049,SVC-001,2024-05-06,16:30,17:30,60,completed,false,false,9,11,clinic,2024-04-17
BOOK-001306,ROOM-0013,SVC-002,2025-11-24,08:30,09:30,60,completed,false,false,12,13,clinic,2025-11-04
BOOK-001307,ROOM-0009,SVC-003,2025-09-24,16:30,17:30,60,completed,false,false,3,4,diagnostic,2025-09-03
BOOK-001308,ROOM-0044,SVC-004,2025-06-06,13:30,14:30,60,completed,false,false,5,5,therapy,2025-05-15
BOOK-001309,ROOM-0005,SVC-005,2025-02-17,08:30,09:30,60,completed,false,false,10,12,administrative,2025-01-25
BOOK-001310,ROOM-0018,SVC-006,2024-06-17,16:30,17:30,60,completed,false,false,5,7,clinic,2024-05-24
BOOK-001311,ROOM-0055,SVC-007,2026-01-08,10:00,11:00,60,completed,false,false,8,9,clinic,2025-12-14
BOOK-001312,ROOM-0040,SVC-008,2024-11-11,08:30,09:30,60,cancelled,true,false,0,10,administrative,2024-10-16
BOOK-001313,ROOM-0041,SVC-009,2025-01-13,13:30,14:30,60,completed,false,false,13,15,administrative,2024-12-17
BOOK-001314,ROOM-0021,SVC-010,2024-06-27,13:30,14:30,60,completed,false,false,9,11,diagnostic,2024-05-30
BOOK-001315,ROOM-0026,SVC-011,2025-11-05,13:30,14:30,60,completed,false,false,13,13,therapy,2025-10-07
BOOK-001316,ROOM-0016,SVC-012,2024-05-17,15:00,16:00,60,completed,false,false,4,4,administrative,2024-04-17
BOOK-001317,ROOM-0055,SVC-001,2025-12-05,08:30,09:30,60,completed,false,false,4,6,clinic,2025-11-04
BOOK-001318,ROOM-0019,SVC-002,2025-10-24,16:30,17:30,60,completed,false,true,0,6,clinic,2025-09-22
BOOK-001319,ROOM-0027,SVC-003,2024-07-02,13:30,14:30,60,completed,false,false,6,7,diagnostic,2024-05-30
BOOK-001320,ROOM-0032,SVC-004,2026-03-31,08:30,09:30,60,completed,false,false,6,8,therapy,2026-02-25
BOOK-001321,ROOM-0011,SVC-005,2024-06-10,15:00,16:00,60,completed,false,false,11,12,administrative,2024-05-06
BOOK-001322,ROOM-0048,SVC-006,2024-12-13,16:30,17:30,60,completed,false,false,9,11,clinic,2024-11-07
BOOK-001323,ROOM-0007,SVC-007,2025-05-12,16:30,17:30,60,completed,false,false,9,11,clinic,2025-04-05
BOOK-001324,ROOM-0034,SVC-008,2024-06-24,10:00,11:00,60,completed,false,false,12,12,administrative,2024-05-17
BOOK-001325,ROOM-0023,SVC-009,2025-01-30,13:30,14:30,60,completed,false,false,15,15,administrative,2024-12-22
BOOK-001326,ROOM-0009,SVC-010,2024-06-24,13:30,14:30,60,completed,false,false,4,5,diagnostic,2024-05-15
BOOK-001327,ROOM-0044,SVC-011,2026-03-05,10:00,11:00,60,completed,false,false,6,6,therapy,2026-01-23
BOOK-001328,ROOM-0022,SVC-012,2025-10-16,13:30,14:30,60,completed,false,false,7,7,administrative,2025-10-02
BOOK-001329,ROOM-0019,SVC-001,2024-12-04,08:30,09:30,60,completed,false,false,7,9,clinic,2024-11-19
BOOK-001330,ROOM-0025,SVC-002,2024-07-01,11:30,12:30,60,completed,false,true,0,9,clinic,2024-06-15
BOOK-001331,ROOM-0009,SVC-003,2024-10-09,08:30,09:30,60,completed,false,false,8,10,diagnostic,2024-09-22
BOOK-001332,ROOM-0050,SVC-004,2025-08-11,16:30,17:30,60,completed,false,false,10,11,therapy,2025-07-24
BOOK-001333,ROOM-0023,SVC-005,2024-08-27,08:30,09:30,60,completed,false,false,12,12,administrative,2024-08-08
BOOK-001334,ROOM-0030,SVC-006,2025-09-15,11:30,12:30,60,completed,false,false,5,5,clinic,2025-08-26
BOOK-001335,ROOM-0019,SVC-007,2025-08-04,11:30,12:30,60,completed,false,false,5,5,clinic,2025-07-14
BOOK-001336,ROOM-0040,SVC-008,2025-07-22,11:30,12:30,60,cancelled,true,false,0,6,administrative,2025-06-30
BOOK-001337,ROOM-0005,SVC-009,2025-06-16,11:30,12:30,60,completed,false,false,15,15,administrative,2025-05-24
BOOK-001338,ROOM-0015,SVC-010,2024-12-27,13:30,14:30,60,completed,false,false,7,9,diagnostic,2024-12-03
BOOK-001339,ROOM-0008,SVC-011,2025-12-05,15:00,16:00,60,cancelled,true,false,0,10,therapy,2025-11-10
BOOK-001340,ROOM-0040,SVC-012,2025-02-12,10:00,11:00,60,completed,false,false,10,11,administrative,2025-01-17
BOOK-001341,ROOM-0019,SVC-001,2025-12-12,08:30,09:30,60,completed,false,false,10,12,clinic,2025-11-15
BOOK-001342,ROOM-0001,SVC-002,2025-06-25,10:00,11:00,60,completed,false,false,10,12,clinic,2025-05-28
BOOK-001343,ROOM-0027,SVC-003,2026-02-25,15:00,16:00,60,completed,false,false,4,5,diagnostic,2026-01-27
BOOK-001344,ROOM-0020,SVC-004,2025-05-14,11:30,12:30,60,completed,false,true,0,5,therapy,2025-04-14
BOOK-001345,ROOM-0047,SVC-005,2025-03-07,10:00,11:00,60,completed,false,false,11,12,administrative,2025-02-04
BOOK-001346,ROOM-0042,SVC-006,2025-05-20,15:00,16:00,60,completed,false,false,5,7,clinic,2025-04-18
BOOK-001347,ROOM-0019,SVC-007,2025-01-24,10:00,11:00,60,completed,false,false,8,9,clinic,2024-12-22
BOOK-001348,ROOM-0016,SVC-008,2025-03-13,15:00,16:00,60,completed,false,false,7,9,administrative,2025-02-07
BOOK-001349,ROOM-0017,SVC-009,2025-11-27,10:00,11:00,60,completed,false,false,13,15,administrative,2025-10-23
BOOK-001350,ROOM-0033,SVC-010,2025-03-04,08:30,09:30,60,completed,false,true,0,11,diagnostic,2025-01-27
BOOK-001351,ROOM-0044,SVC-011,2025-05-12,13:30,14:30,60,completed,false,false,12,12,therapy,2025-04-05
BOOK-001352,ROOM-0046,SVC-012,2025-10-01,13:30,14:30,60,completed,false,false,4,4,administrative,2025-08-24
BOOK-001353,ROOM-0025,SVC-001,2025-12-05,08:30,09:30,60,completed,false,false,6,6,clinic,2025-10-27
BOOK-001354,ROOM-0001,SVC-002,2024-08-08,13:30,14:30,60,completed,false,false,6,6,clinic,2024-06-29
